created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-12-26T13:40:28Z,1607370763878928400,1607370763878928386,@tamy_idrobo 👑,@tamy_idrobo 👑,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1607362051000905700,1607362051000905728,1175304211,1175304211,tamy_idrobo,,,,NA,FALSE,0,1,FALSE,NA,FALSE,NA,und,NA,NA,14,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-24T03:01:41Z,1606485235666980900,1606485235666980865,"@gayotacito Nosotros SIN MIEDO venceremos! Unidos, Incluyentes y Organizados!","@gayotacito Nosotros SIN MIEDO venceremos! Unidos, Incluyentes y Organizados!",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1606395541675540500,1606395541675540480,198039057,198039057,gayotacito,,,,NA,FALSE,0,4,FALSE,NA,FALSE,NA,es,NA,NA,77,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-24T02:59:27Z,1606484670446805e3,1606484670446804994,Aquí tu respuesta: https://t.co/XUnnA41Hku Por favor mírala y me comentas😎 https://t.co/KoOWRmPP6L,Aquí tu respuesta: https://t.co/XUnnA41Hku Por favor mírala y me comentas😎 https://t.co/KoOWRmPP6L,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,4,7,FALSE,NA,FALSE,NA,es,FALSE,NA,74,NA,,1606428692967735300,1606428692967735298,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-23T20:49:48Z,1.6063916444540641e+18,1606391644454064138,"Mi deseo en esta Navidad, es que todos cumplan sus deseos. 

#QuitoSinMiedo https://t.co/aSAtIUEVxx","Mi deseo en esta Navidad, es que todos cumplan sus deseos. 

#QuitoSinMiedo https://t.co/aSAtIUEVxx",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,15,116,FALSE,NA,FALSE,NA,es,FALSE,NA,75,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-21T22:05:50Z,1605686005746606e3,1605686005746606096,"6.- Aplicaremos la pirámide de la movilidad, para dar prioridad y tomar las mejores decisiones para los habitantes de Quito.

1) Peatón

2) Ciclista

3) Motociclista

4) Transporte público masivo

5) Carga

6) Auto particular","6.- Aplicaremos la pirámide de la movilidad, para dar prioridad y tomar las mejores decisiones para los habitantes de Quito.

1) Peatón

2) Ciclista

3) Motociclista

4) Transporte público masivo

5) Carga

6) Auto particular",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1605686002726707200,1605686002726707203,311107430,311107430,pjfreile,,,,NA,FALSE,7,55,FALSE,NA,FALSE,NA,es,NA,NA,225,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-21T22:05:49Z,1605686002726707200,1605686002726707203,"5.- Para que todo el transporte público funcione de forma eficaz, crearemos la empresa SIMQ, Sistema Integrado de Movilidad, donde el Metro sea el centro que conecte con buses y busetas no solo a Quito sino a toda la Región Capital. https://t.co/SFXNfTgmi2","5.- Para que todo el transporte público funcione de forma eficaz, crearemos la empresa SIMQ, Sistema Integrado de Movilidad, donde el Metro sea el centro que conecte con buses y busetas no solo a Quito sino a toda la Región Capital. https://t.co/SFXNfTgmi2",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",160568599649382e4,1605685996493819904,311107430,311107430,pjfreile,,,,NA,FALSE,3,35,FALSE,NA,FALSE,NA,es,FALSE,NA,232,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-21T22:05:48Z,160568599649382e4,1605685996493819904,"4.- El objetivo es incrementar el uso de transporte público en 170.000 pasajeros más. Estas personas dejarán de utilizar auto particular, lo que disminuye el tráfico de Quito y reduce los tiempos de viajes. https://t.co/5y9ZAh8kkq","4.- El objetivo es incrementar el uso de transporte público en 170.000 pasajeros más. Estas personas dejarán de utilizar auto particular, lo que disminuye el tráfico de Quito y reduce los tiempos de viajes. https://t.co/5y9ZAh8kkq",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1605685991108378600,1605685991108378624,311107430,311107430,pjfreile,,,,NA,FALSE,0,20,FALSE,NA,FALSE,NA,es,FALSE,NA,206,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-21T22:05:47Z,1605685991108378600,1605685991108378624,"3.- Se busca que más de 2971 buses dejen de circular, para ser remplazados por transporte eléctrico, eliminando el uso de motores diesel para buses urbanos, a su vez dando cobertura del 95% de la población con servicio público.","3.- Se busca que más de 2971 buses dejen de circular, para ser remplazados por transporte eléctrico, eliminando el uso de motores diesel para buses urbanos, a su vez dando cobertura del 95% de la población con servicio público.",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1605685988000297e3,1605685988000296961,311107430,311107430,pjfreile,,,,NA,FALSE,1,23,FALSE,NA,FALSE,NA,es,NA,NA,227,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-21T22:05:46Z,1605685988000297e3,1605685988000296961,"2.-Si bien la congestión vehicular ya es un problema en Quito, en los próximos años, la situación será cada vez peor. Por lo tanto, es importante abordar el tema del tráfico en Quito, y la crisis que se puede generar a partir del crecimiento vehicular https://t.co/fGKkN98VLw","2.-Si bien la congestión vehicular ya es un problema en Quito, en los próximos años, la situación será cada vez peor. Por lo tanto, es importante abordar el tema del tráfico en Quito, y la crisis que se puede generar a partir del crecimiento vehicular https://t.co/fGKkN98VLw",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1605685981356576800,1605685981356576769,311107430,311107430,pjfreile,,,,NA,FALSE,2,22,FALSE,NA,FALSE,NA,es,FALSE,NA,251,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-21T22:05:44Z,1605685981356576800,1605685981356576769,"Propuesta: Transporte público.

1.- A pesar de que la mayoria de habitantes de Quito usan el transporte público para movilizarse, el 70% del espacio vial está destinado para autos particulares.

¿Cómo disminuimos los tiempos de viajes en Quito? Mejorando el transporte público. https://t.co/vaM1HpDy8p","Propuesta: Transporte público.

1.- A pesar de que la mayoria de habitantes de Quito usan el transporte público para movilizarse, el 70% del espacio vial está destinado para autos particulares.

¿Cómo disminuimos los tiempos de viajes en Quito? Mejorando el transporte público. https://t.co/vaM1HpDy8p",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,27,190,FALSE,NA,FALSE,NA,es,FALSE,NA,277,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-20T21:16:50Z,1605311287461757e3,1605311287461756928,"3.- Además, se les brindará el servicio gratuito de instalación de chips de rastreo para las bicicletas, en el cual serán registrados los datos e información del propietario.

Más información sobre nuestro plan en https://t.co/H3Ae6Pq5BA","3.- Además, se les brindará el servicio gratuito de instalación de chips de rastreo para las bicicletas, en el cual serán registrados los datos e información del propietario.

Más información sobre nuestro plan en https://t.co/H3Ae6Pq5BA",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1605311281799762e3,1605311281799761920,311107430,311107430,pjfreile,,,,NA,FALSE,6,28,FALSE,NA,FALSE,NA,es,FALSE,NA,237,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-20T21:16:49Z,1605311281799762e3,1605311281799761920,"2.- Crearemos nuevas ciclovías en las calles principales, logrando que estas rutas se interconecten mejorando la circulación de las bicicletas y adicional se construirán espacios seguros de parqueo. https://t.co/v1Bs7msgAd","2.- Crearemos nuevas ciclovías en las calles principales, logrando que estas rutas se interconecten mejorando la circulación de las bicicletas y adicional se construirán espacios seguros de parqueo. https://t.co/v1Bs7msgAd",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1605311274627235800,1605311274627235840,311107430,311107430,pjfreile,,,,NA,FALSE,12,40,FALSE,NA,FALSE,NA,es,FALSE,NA,198,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-20T21:16:47Z,1605311274627235800,1605311274627235840,"Propuesta: Ciclistas.

1.- Entendiendo que el uso de la bicicleta, aumentó en la ciudad para el 2020 en casi un 600% y la venta de bicicletas en un 300%, es importante impulsar este tipo de movilidad, por esto se busca completar la ciclovía planificada para los próximos meses. https://t.co/RFn2WB7HRD","Propuesta: Ciclistas.

1.- Entendiendo que el uso de la bicicleta, aumentó en la ciudad para el 2020 en casi un 600% y la venta de bicicletas en un 300%, es importante impulsar este tipo de movilidad, por esto se busca completar la ciclovía planificada para los próximos meses. https://t.co/RFn2WB7HRD",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,33,143,FALSE,NA,FALSE,NA,es,FALSE,NA,277,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-20T11:46:03Z,1605167641773199400,1605167641773199361,Recorriendo Quito Sin Miedo! https://t.co/hb3GAtQhNE,Recorriendo Quito Sin Miedo! https://t.co/hb3GAtQhNE,FALSE,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,8,22,FALSE,NA,FALSE,NA,es,FALSE,NA,52,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-18T20:21:22Z,1604572552323600400,1604572552323600384,"De infarto lo que se vivió en una de las mejores finales que se han visto en los mundiales de fútbol, merecido el triunfo de Argentina que la sufrió hasta el último minuto, luchando hasta el final sin miedo, bien por latinoamerica. #mundial2022 #ArgentinaCampeón #QueMirasBobo","De infarto lo que se vivió en una de las mejores finales que se han visto en los mundiales de fútbol, merecido el triunfo de Argentina que la sufrió hasta el último minuto, luchando hasta el final sin miedo, bien por latinoamerica. #mundial2022 #ArgentinaCampeón #QueMirasBobo",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,5,61,FALSE,NA,FALSE,NA,es,NA,NA,276,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-18T12:20:00Z,1604451413135966200,1604451413135966209,"En la política, como en los sueños @JavierAugmna; si los ciudadanos se quedan de brazos cruzados, los fantasmas politiqueros que viven de la tarima, harán de sus vidas una pesadilla. https://t.co/dTnKynO33p","En la política, como en los sueños @JavierAugmna; si los ciudadanos se quedan de brazos cruzados, los fantasmas politiqueros que viven de la tarima, harán de sus vidas una pesadilla. https://t.co/dTnKynO33p",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,4,16,FALSE,NA,FALSE,NA,es,FALSE,NA,182,NA,,1604385697363804200,1604385697363804160,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-16T18:23:28Z,1603818105616097300,1603818105616097280,"Reunión con el embajador de Taiwan, Jaime H.E. Chuang, conversando sobre las posibilidades de cooperación para Quito. La capital merece tener aliados  que tengan acceso a tecnología y que nos ayuden a llevar a la ciudad a un nuevo nivel.
#QuitoTaiwan
#QuitoSinMiedo https://t.co/BUZIG3QGsn","Reunión con el embajador de Taiwan, Jaime H.E. Chuang, conversando sobre las posibilidades de cooperación para Quito. La capital merece tener aliados  que tengan acceso a tecnología y que nos ayuden a llevar a la ciudad a un nuevo nivel.
#QuitoTaiwan
#QuitoSinMiedo https://t.co/BUZIG3QGsn",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,30,199,FALSE,NA,FALSE,NA,es,FALSE,NA,265,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-15T15:28:15Z,1603411622428659700,1603411622428659713,"Respuesta a carta publicada por Daniel Moncayo del medio digital @GKecuador y a la opinión pública. @mariasolborja.

Solo juntos construiremos un #QuitoSinMiedo https://t.co/748QAQ6Gvq https://t.co/4quYSyV9EN","Respuesta a carta publicada por Daniel Moncayo del medio digital @GKecuador y a la opinión pública. @mariasolborja.

Solo juntos construiremos un #QuitoSinMiedo https://t.co/748QAQ6Gvq https://t.co/4quYSyV9EN",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,17,45,FALSE,NA,FALSE,NA,es,FALSE,NA,184,NA,,1.6027552347316961e+18,1602755234731696130,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T17:59:56Z,1602725021004210200,1602725021004210179,"El Metro ha sido otro cuentazo con el que se burlan de Quito. Ya parece utopía o leyenda esto. Sin que nos tiemble la mano, pondremos a Quito en movimiento ¡SIN MIEDO! Elijamos bien esta vez.
#QuitoSinMiedo https://t.co/cRBK5h0yZT","El Metro ha sido otro cuentazo con el que se burlan de Quito. Ya parece utopía o leyenda esto. Sin que nos tiemble la mano, pondremos a Quito en movimiento ¡SIN MIEDO! Elijamos bien esta vez.
#QuitoSinMiedo https://t.co/cRBK5h0yZT",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,28,93,FALSE,NA,FALSE,NA,es,FALSE,NA,206,NA,,1602409193541144600,1602409193541144591,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-07T02:04:42Z,1600310298098880500,1600310298098880512,@entornoceo 😂😂,@entornoceo 😂😂,FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1600303732515709e3,1600303732515708930,3279532485,3279532485,entornoceo,,,,NA,FALSE,0,1,FALSE,NA,FALSE,NA,und,NA,NA,14,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-07T00:52:23Z,1600292102029516800,1600292102029516801,"¡QUE VIVA QUITO!
488 años de fundación de la ciudad que nos acoge a todos con los brazos abiertos, que se levanta una y otra vez a pesar de la traición y el engaño de los de siempre. Con esperanza estoy seguro que esa realidad cambiará pronto, juntos lograremos un #QuitoSinMiedo https://t.co/j9cCTmzvNi","¡QUE VIVA QUITO!
488 años de fundación de la ciudad que nos acoge a todos con los brazos abiertos, que se levanta una y otra vez a pesar de la traición y el engaño de los de siempre. Con esperanza estoy seguro que esa realidad cambiará pronto, juntos lograremos un #QuitoSinMiedo https://t.co/j9cCTmzvNi",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,27,89,FALSE,NA,FALSE,NA,es,FALSE,NA,279,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-06T20:28:16Z,1600225634961133600,1600225634961133568,"@MaraJtiva @correa_mipresi Saludos. Pedí apoyo en 2da vuelta para el plan de gobierno más parecido al mío. Una pena que, no se usa el plan. Sobre lo otro: Hay golpes que se recibe por ignorancia propia y la suma de traiciones de hijos prófugos, bandas de contratistas y asesores políticos diezmeros.","@MaraJtiva @correa_mipresi Saludos. Pedí apoyo en 2da vuelta para el plan de gobierno más parecido al mío. Una pena que, no se usa el plan. Sobre lo otro: Hay golpes que se recibe por ignorancia propia y la suma de traiciones de hijos prófugos, bandas de contratistas y asesores políticos diezmeros.",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1600145487704649700,1600145487704649728,348769898,348769898,MaraJtiva,,,,NA,FALSE,0,1,FALSE,NA,FALSE,NA,es,NA,NA,299,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-06T13:32:16Z,1600120945326231600,1600120945326231553,@4lifetransfer Mira quién disfrutó de la SQ y tendrás la contestación. Los comerciantes y los policías sucedían mientras tanto en muchos puntos de la ciudad pero sobretodo en la Av. NNUU.,@4lifetransfer Mira quién disfrutó de la SQ y tendrás la contestación. Los comerciantes y los policías sucedían mientras tanto en muchos puntos de la ciudad pero sobretodo en la Av. NNUU.,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1599969887778009e3,1599969887778009088,81670233,81670233,4lifetransfer,,,,NA,FALSE,0,1,FALSE,NA,FALSE,NA,es,NA,NA,187,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-06T02:20:55Z,1599951991119044600,1599951991119044608,@giolozanoa Lo haré con gusto.,@giolozanoa Lo haré con gusto.,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1599950379403223e3,1599950379403223040,1232768526,1232768526,giolozanoa,,,,NA,FALSE,0,4,FALSE,NA,FALSE,NA,es,NA,NA,30,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-06T02:13:25Z,1599950105347387400,1599950105347387392,"Le invito a leer todas nuestras propuestas en https://t.co/H3Ae6Pq5BA No criticamos, sin hacer propuestas! Criticamos porque tenemos propuestas! https://t.co/3NGRQd2iDB","Le invito a leer todas nuestras propuestas en https://t.co/H3Ae6Pq5BA No criticamos, sin hacer propuestas! Criticamos porque tenemos propuestas! https://t.co/3NGRQd2iDB",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,4,33,FALSE,NA,FALSE,NA,es,FALSE,NA,144,NA,,1599948065699291100,1599948065699291136,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-06T01:59:55Z,1599946707181408300,1599946707181408256,"¿Fiestas de Quito? Mientras políticos convirtieron la Serenata Quiteña en un evento VIP, solo para ellos; comerciantes huían de metropolitanos para salvar su mercadería. Si avanzamos lo hacemos juntos, más que nunca, por un #QuitoSinMiedo","¿Fiestas de Quito? Mientras políticos convirtieron la Serenata Quiteña en un evento VIP, solo para ellos; comerciantes huían de metropolitanos para salvar su mercadería. Si avanzamos lo hacemos juntos, más que nunca, por un #QuitoSinMiedo",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,79,391,FALSE,NA,FALSE,NA,es,NA,NA,238,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-04T06:10:49Z,1599285073605693400,1599285073605693441,@kal6666 https://t.co/H3Ae6PIePI,@kal6666 https://t.co/H3Ae6PIePI,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1599218959555133400,1599218959555133440,193913559,193913559,kal6666,,,,NA,FALSE,1,2,FALSE,NA,FALSE,NA,qme,FALSE,NA,32,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-04T02:36:10Z,1599231054388207600,1599231054388207616,"Gracias por preguntar. Nuestro Plan para Quito y la Región Capital está en https://t.co/H3Ae6Pq5BA Todas las preguntas, comentarios y propuestas son bienvenidos. SIN MIEDO! https://t.co/pzH71CI5FY","Gracias por preguntar. Nuestro Plan para Quito y la Región Capital está en https://t.co/H3Ae6Pq5BA Todas las preguntas, comentarios y propuestas son bienvenidos. SIN MIEDO! https://t.co/pzH71CI5FY",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,9,34,FALSE,NA,FALSE,NA,es,FALSE,NA,172,NA,,1599218060639887400,1599218060639887360,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-04T01:44:32Z,1599218060639887400,1599218060639887360,Juntos construiremos un #QuitoSinMiedo ! 🔷♦️🔷 https://t.co/R4gJhfLFWe,Juntos construiremos un #QuitoSinMiedo ! 🔷♦️🔷 https://t.co/R4gJhfLFWe,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,32,159,FALSE,NA,FALSE,NA,es,FALSE,NA,45,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-29T17:45:35Z,1597647979128574e3,1597647979128573953,"Esta vez no clasificamos pero, igual gracias Tricolor por poner todo en la cancha! Estoy seguro que, esta generación de jugadores  nos dará grandes alegrías, pronto! Las cosas más importantes se construyen con paciencia. A levantar la cabeza, sin miedo!","Esta vez no clasificamos pero, igual gracias Tricolor por poner todo en la cancha! Estoy seguro que, esta generación de jugadores  nos dará grandes alegrías, pronto! Las cosas más importantes se construyen con paciencia. A levantar la cabeza, sin miedo!",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,13,121,FALSE,NA,FALSE,NA,es,NA,NA,253,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T03:40:56Z,1597073028982395e3,1597073028982394880,@entornoceo @quiquesempere Saludos Javier. Si en realidad no me han llevado tus mensajes hasta este momento. Estoy a las órdenes. Te escribo por interno.,@entornoceo @quiquesempere Saludos Javier. Si en realidad no me han llevado tus mensajes hasta este momento. Estoy a las órdenes. Te escribo por interno.,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1596928838793330700,1596928838793330689,3279532485,3279532485,entornoceo,,,,NA,FALSE,0,3,FALSE,NA,FALSE,NA,es,NA,NA,153,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T18:03:10Z,1596927626454913e3,1596927626454913025,"Para que la ciudad sea próspera, tenemos que hacer fácil la vida de los comercios; no solo en el cumplimiento de normas; sino con sentido común, hacer especialmente fácil y seguro el acceso de los clientes. .@quiquesempere https://t.co/Sk69qs3pN3","Para que la ciudad sea próspera, tenemos que hacer fácil la vida de los comercios; no solo en el cumplimiento de normas; sino con sentido común, hacer especialmente fácil y seguro el acceso de los clientes. .@quiquesempere https://t.co/Sk69qs3pN3",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,12,42,FALSE,NA,FALSE,NA,es,FALSE,NA,222,NA,,1596758199696097300,1596758199696097280,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T02:32:13Z,1596693344066756600,1596693344066756608,"Desde el Quinto Poder, siempre apoyaremos la lucha contra el autoritarismo. El poder que envejece y se cristaliza en manos de los que desean perpetuarse, se convierte en la legítima semilla de la revolución por la libertad. https://t.co/J45aC1ArSN","Desde el Quinto Poder, siempre apoyaremos la lucha contra el autoritarismo. El poder que envejece y se cristaliza en manos de los que desean perpetuarse, se convierte en la legítima semilla de la revolución por la libertad. https://t.co/J45aC1ArSN",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,14,50,FALSE,NA,FALSE,NA,es,FALSE,NA,223,NA,,1596644697358839800,1596644697358839808,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T04:22:21Z,1594909122495148e3,1594909122495148032,"“…Retornarán los libros las canciones
Que quemaron las manos asesinas
Renacerá mi pueblo de su ruina
Y pagarán su culpa los traidores…” Descansa en Paz  #PabloMilanes","“…Retornarán los libros las canciones
Que quemaron las manos asesinas
Renacerá mi pueblo de su ruina
Y pagarán su culpa los traidores…” Descansa en Paz  #PabloMilanes",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,12,61,FALSE,NA,FALSE,NA,es,NA,NA,166,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T01:16:27Z,1594862338313781200,1594862338313781249,@verosevillaec @EstebanOrtizMD Fuerza y fe! Este país te necesita sanita!,@verosevillaec @EstebanOrtizMD Fuerza y fe! Este país te necesita sanita!,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1594793060998725600,1594793060998725637,1282070160,1282070160,verosevillaec,,,,NA,FALSE,0,1,FALSE,NA,FALSE,NA,es,NA,NA,73,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-20T18:09:37Z,1594392533538590700,1594392533538590721,"Lo que hoy demostró la tri es increíble, no vencieron su voluntad ni Chile ni falsos sobornos, unieron en un grito de victoria a 18 millones de ecuatorianos.
Gracias Tri unidos somos invencibles.
#Ecuador un solo corazón. #SinMiedo al éxito!","Lo que hoy demostró la tri es increíble, no vencieron su voluntad ni Chile ni falsos sobornos, unieron en un grito de victoria a 18 millones de ecuatorianos.
Gracias Tri unidos somos invencibles.
#Ecuador un solo corazón. #SinMiedo al éxito!",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,21,185,FALSE,NA,FALSE,NA,es,NA,NA,241,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-18T23:37:07Z,1593750176266682400,1593750176266682373,"NO HAY RESULTADOS EN SEGURIDAD! Decenas de muertos en las calles, más de 20 fugados, algunos muy peligrosos; y, al menos 10 muertos en la cárcel del Inca; mientras los generales de policía gozan vacaciones. Ya no hay excusas! El CAMBIO en SEGURIDAD es URGENTE!","NO HAY RESULTADOS EN SEGURIDAD! Decenas de muertos en las calles, más de 20 fugados, algunos muy peligrosos; y, al menos 10 muertos en la cárcel del Inca; mientras los generales de policía gozan vacaciones. Ya no hay excusas! El CAMBIO en SEGURIDAD es URGENTE!",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,19,85,FALSE,NA,FALSE,NA,es,NA,NA,260,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
